Kullanıcı ID,Yaş,Cinsiyet,Tiyatro Deneyimi,Ses Hassasiyeti,Fiyat Duyarlılığı,Sahne Yakınlığı Tercihi,Sıra,Koltuk,Sahne Uzaklığı,Ses Kalitesi,Fiyat Kategorisi,Tercih Etti Mi,Memnuniyet
244,21,Kadın,2,4,9,Yakın,K,11,5.9,7,Orta,0,1.2
244,21,Kadın,2,4,9,Yakın,G,4,9.0,6,Orta,0,4.0
245,28,Kadın,1,2,3,Orta,B,12,9.3,5,Orta,1,8.9
245,28,Kadın,1,2,3,Orta,D,5,1.9,10,Ucuz,1,8.9
245,28,Kadın,1,2,3,Orta,K,5,6.5,5,Pahalı,0,5.3
245,28,Kadın,1,2,3,Orta,F,5,2.4,5,Orta,1,7.8
245,28,Kadın,1,2,3,Orta,E,12,6.8,5,Ucuz,1,7.6
245,28,Kadın,1,2,3,Orta,A,8,5.7,7,Pahalı,1,7.1
245,28,Kadın,1,2,3,Orta,K,8,7.3,7,Orta,1,7.4
245,28,Kadın,1,2,3,Orta,E,2,1.6,5,Ucuz,1,8.3
245,28,Kadın,1,2,3,Orta,C,4,3.3,10,Ucuz,1,9.4
245,28,Kadın,1,2,3,Orta,A,2,7.4,5,Orta,1,7.5
246,34,Erkek,2,2,6,Orta,A,4,7.0,10,Ucuz,0,2.9
246,34,Erkek,2,2,6,Orta,D,7,6.5,6,Orta,1,6.6
246,34,Erkek,2,2,6,Orta,C,9,8.2,5,Orta,1,8.7
246,34,Erkek,2,2,6,Orta,J,7,7.7,6,Orta,1,9.6
246,34,Erkek,2,2,6,Orta,A,3,2.6,5,Ucuz,0,4.5
246,34,Erkek,2,2,6,Orta,B,1,6.8,6,Orta,1,9.9
246,34,Erkek,2,2,6,Orta,H,8,5.3,9,Pahalı,1,7.0
246,34,Erkek,2,2,6,Orta,H,7,6.3,6,Orta,1,7.3
246,34,Erkek,2,2,6,Orta,A,6,7.3,10,Pahalı,0,3.4
246,34,Erkek,2,2,6,Orta,C,8,1.3,5,Pahalı,0,2.1
247,55,Kadın,1,9,8,Orta,H,2,8.9,9,Orta,0,1.6
247,55,Kadın,1,9,8,Orta,E,6,5.9,10,Pahalı,1,6.9
247,55,Kadın,1,9,8,Orta,D,4,3.5,7,Ucuz,0,3.9
247,55,Kadın,1,9,8,Orta,B,7,7.0,8,Ucuz,0,4.8
247,55,Kadın,1,9,8,Orta,C,5,8.2,5,Ucuz,0,1.3
247,55,Kadın,1,9,8,Orta,G,11,4.7,6,Orta,0,1.5
247,55,Kadın,1,9,8,Orta,J,9,3.9,10,Orta,1,8.5
247,55,Kadın,1,9,8,Orta,K,8,7.3,7,Orta,0,2.0
247,55,Kadın,1,9,8,Orta,C,12,7.1,10,Pahalı,1,8.6
247,55,Kadın,1,9,8,Orta,D,9,2.0,5,Orta,0,2.0
248,41,Kadın,3,1,6,Orta,E,9,6.0,10,Orta,1,6.8
248,41,Kadın,3,1,6,Orta,B,7,7.0,8,Ucuz,0,1.7
248,41,Kadın,3,1,6,Orta,I,9,8.5,6,Orta,1,8.6
248,41,Kadın,3,1,6,Orta,A,11,4.4,10,Ucuz,1,7.3
248,41,Kadın,3,1,6,Orta,C,2,3.1,9,Ucuz,1,9.1
248,41,Kadın,3,1,6,Orta,B,8,1.5,8,Ucuz,0,3.3
248,41,Kadın,3,1,6,Orta,J,4,2.3,5,Orta,1,7.3
248,41,Kadın,3,1,6,Orta,J,5,9.5,7,Pahalı,0,3.2
248,41,Kadın,3,1,6,Orta,I,3,4.2,10,Orta,1,6.5
248,41,Kadın,3,1,6,Orta,A,6,7.3,10,Pahalı,0,4.9
249,22,Erkek,3,7,2,Orta,K,5,6.5,5,Pahalı,0,4.3
249,22,Erkek,3,7,2,Orta,G,6,2.0,8,Ucuz,1,7.3
249,22,Erkek,3,7,2,Orta,J,4,2.3,5,Orta,0,3.7
249,22,Erkek,3,7,2,Orta,F,10,6.9,10,Orta,0,5.1
249,22,Erkek,3,7,2,Orta,E,1,8.6,6,Ucuz,0,5.3
249,22,Erkek,3,7,2,Orta,H,6,2.7,9,Ucuz,1,6.5
249,22,Erkek,3,7,2,Orta,E,6,5.9,10,Pahalı,1,7.6
249,22,Erkek,3,7,2,Orta,H,2,8.9,9,Orta,0,4.8
249,22,Erkek,3,7,2,Orta,B,6,2.8,8,Ucuz,1,8.4
249,22,Erkek,3,7,2,Orta,C,4,3.3,10,Ucuz,1,9.3
250,69,Kadın,6,3,7,Uzak,G,7,6.5,10,Pahalı,1,8.6
250,69,Kadın,6,3,7,Uzak,J,10,6.1,10,Pahalı,1,8.8
250,69,Kadın,6,3,7,Uzak,A,1,4.9,9,Pahalı,0,2.4
250,69,Kadın,6,3,7,Uzak,C,3,1.5,9,Pahalı,0,1.4
250,69,Kadın,6,3,7,Uzak,C,4,3.3,10,Ucuz,0,2.6
250,69,Kadın,6,3,7,Uzak,E,8,4.4,9,Ucuz,0,2.8
250,69,Kadın,6,3,7,Uzak,D,12,7.8,10,Orta,1,7.4
250,69,Kadın,6,3,7,Uzak,B,5,2.4,9,Pahalı,0,2.0
250,69,Kadın,6,3,7,Uzak,G,2,2.6,9,Ucuz,0,2.6
250,69,Kadın,6,3,7,Uzak,K,10,5.8,8,Pahalı,0,3.9
251,51,Erkek,5,3,2,Yakın,D,8,5.1,8,Pahalı,0,5.3
251,51,Erkek,5,3,2,Yakın,G,9,6.4,6,Ucuz,1,7.3
251,51,Erkek,5,3,2,Yakın,E,7,9.7,9,Orta,0,4.9
251,51,Erkek,5,3,2,Yakın,E,11,7.3,7,Ucuz,1,7.5
251,51,Erkek,5,3,2,Yakın,F,3,1.8,10,Pahalı,1,7.4
251,51,Erkek,5,3,2,Yakın,E,8,4.4,9,Ucuz,1,8.2
251,51,Erkek,5,3,2,Yakın,D,12,7.8,10,Orta,0,1.3
251,51,Erkek,5,3,2,Yakın,F,6,5.5,6,Pahalı,0,2.7
251,51,Erkek,5,3,2,Yakın,D,1,7.4,9,Orta,0,2.6
251,51,Erkek,5,3,2,Yakın,D,7,6.5,6,Orta,0,1.7
252,23,Kadın,6,2,2,Orta,F,10,6.9,10,Orta,0,5.3
252,23,Kadın,6,2,2,Orta,G,3,6.9,5,Orta,0,1.5
252,23,Kadın,6,2,2,Orta,E,5,3.2,9,Orta,1,7.9
252,23,Kadın,6,2,2,Orta,C,1,2.0,7,Pahalı,0,2.0
252,23,Kadın,6,2,2,Orta,I,2,3.0,7,Pahalı,1,7.3
252,23,Kadın,6,2,2,Orta,C,3,1.5,9,Pahalı,0,1.5
252,23,Kadın,6,2,2,Orta,H,8,5.3,9,Pahalı,1,8.8
252,23,Kadın,6,2,2,Orta,B,4,9.5,7,Pahalı,0,4.4
252,23,Kadın,6,2,2,Orta,F,3,1.8,10,Pahalı,0,4.0
252,23,Kadın,6,2,2,Orta,D,4,3.5,7,Ucuz,1,9.7
253,39,Kadın,1,10,2,Orta,J,2,9.2,10,Ucuz,1,9.0
253,39,Kadın,1,10,2,Orta,I,6,8.9,8,Ucuz,0,4.7
253,39,Kadın,1,10,2,Orta,K,7,8.8,7,Ucuz,0,3.1
253,39,Kadın,1,10,2,Orta,I,4,7.9,5,Ucuz,0,1.8
253,39,Kadın,1,10,2,Orta,F,6,5.5,6,Pahalı,0,2.2
253,39,Kadın,1,10,2,Orta,D,12,7.8,10,Orta,0,2.9
253,39,Kadın,1,10,2,Orta,I,11,7.7,6,Ucuz,0,2.6
253,39,Kadın,1,10,2,Orta,J,5,9.5,7,Pahalı,0,2.6
253,39,Kadın,1,10,2,Orta,E,11,7.3,7,Ucuz,0,1.6
253,39,Kadın,1,10,2,Orta,I,10,3.8,7,Ucuz,1,9.7
254,28,Kadın,2,6,1,Orta,K,9,9.0,7,Pahalı,0,1.6
254,28,Kadın,2,6,1,Orta,K,8,7.3,7,Orta,0,2.9
254,28,Kadın,2,6,1,Orta,B,7,7.0,8,Ucuz,1,9.2
254,28,Kadın,2,6,1,Orta,D,9,2.0,5,Orta,0,1.7
254,28,Kadın,2,6,1,Orta,F,8,8.2,5,Ucuz,0,5.2
254,28,Kadın,2,6,1,Orta,D,2,4.4,9,Orta,1,8.3
254,28,Kadın,2,6,1,Orta,B,12,9.3,5,Orta,0,3.3
254,28,Kadın,2,6,1,Orta,J,2,9.2,10,Ucuz,1,8.0
254,28,Kadın,2,6,1,Orta,E,1,8.6,6,Ucuz,1,9.5
254,28,Kadın,2,6,1,Orta,C,8,1.3,5,Pahalı,0,5.3
255,65,Erkek,4,10,1,Orta,C,2,3.1,9,Ucuz,1,7.4
255,65,Erkek,4,10,1,Orta,J,10,6.1,10,Pahalı,0,4.4
255,65,Erkek,4,10,1,Orta,J,1,4.4,6,Pahalı,0,3.9
255,65,Erkek,4,10,1,Orta,C,12,7.1,10,Pahalı,0,4.1
255,65,Erkek,4,10,1,Orta,J,9,3.9,10,Orta,1,8.0
255,65,Erkek,4,10,1,Orta,F,1,8.4,10,Pahalı,0,5.3
255,65,Erkek,4,10,1,Orta,B,2,4.2,7,Orta,0,3.2
255,65,Erkek,4,10,1,Orta,E,10,6.4,7,Orta,0,1.5
255,65,Erkek,4,10,1,Orta,A,10,1.6,7,Orta,0,4.1
255,65,Erkek,4,10,1,Orta,I,5,2.7,5,Pahalı,0,1.6
256,33,Erkek,2,2,7,Orta,I,9,8.5,6,Orta,1,6.8
256,33,Erkek,2,2,7,Orta,C,5,8.2,5,Ucuz,0,1.9
256,33,Erkek,2,2,7,Orta,G,3,6.9,5,Orta,1,10.0
256,33,Erkek,2,2,7,Orta,G,11,4.7,6,Orta,1,7.7
256,33,Erkek,2,2,7,Orta,D,6,2.2,7,Orta,1,7.5
256,33,Erkek,2,2,7,Orta,I,10,3.8,7,Ucuz,1,6.8
256,33,Erkek,2,2,7,Orta,H,4,2.9,7,Ucuz,0,4.1
256,33,Erkek,2,2,7,Orta,C,2,3.1,9,Ucuz,1,8.3
256,33,Erkek,2,2,7,Orta,A,1,4.9,9,Pahalı,1,7.1
256,33,Erkek,2,2,7,Orta,G,4,9.0,6,Orta,1,8.7
257,50,Erkek,1,10,5,Orta,B,9,2.0,5,Pahalı,0,4.1
257,50,Erkek,1,10,5,Orta,A,11,4.4,10,Ucuz,1,8.2
257,50,Erkek,1,10,5,Orta,A,10,1.6,7,Orta,0,1.9
257,50,Erkek,1,10,5,Orta,F,10,6.9,10,Orta,1,8.6
257,50,Erkek,1,10,5,Orta,F,6,5.5,6,Pahalı,0,3.5
257,50,Erkek,1,10,5,Orta,F,2,3.3,9,Orta,1,6.8
257,50,Erkek,1,10,5,Orta,C,1,2.0,7,Pahalı,0,3.9
257,50,Erkek,1,10,5,Orta,D,5,1.9,10,Ucuz,0,4.5
257,50,Erkek,1,10,5,Orta,J,10,6.1,10,Pahalı,0,2.3
257,50,Erkek,1,10,5,Orta,H,7,6.3,6,Orta,0,4.1
258,26,Kadın,4,4,3,Orta,F,5,2.4,5,Orta,1,9.3
258,26,Kadın,4,4,3,Orta,K,2,2.2,6,Pahalı,0,1.7
258,26,Kadın,4,4,3,Orta,K,5,6.5,5,Pahalı,0,4.7
258,26,Kadın,4,4,3,Orta,A,12,5.9,8,Orta,1,9.9
258,26,Kadın,4,4,3,Orta,H,5,4.8,9,Pahalı,1,8.7
258,26,Kadın,4,4,3,Orta,K,11,5.9,7,Orta,1,7.5
258,26,Kadın,4,4,3,Orta,C,5,8.2,5,Ucuz,1,8.6
258,26,Kadın,4,4,3,Orta,B,5,2.4,9,Pahalı,0,2.5
258,26,Kadın,4,4,3,Orta,E,8,4.4,9,Ucuz,1,8.9
258,26,Kadın,4,4,3,Orta,K,6,2.6,5,Orta,1,8.4
259,23,Erkek,4,10,1,Uzak,I,10,3.8,7,Ucuz,0,1.7
259,23,Erkek,4,10,1,Uzak,J,6,2.4,8,Pahalı,0,2.2
259,23,Erkek,4,10,1,Uzak,G,1,8.6,7,Ucuz,1,7.0
259,23,Erkek,4,10,1,Uzak,F,10,6.9,10,Orta,1,6.9
259,23,Erkek,4,10,1,Uzak,B,11,5.6,5,Ucuz,0,2.4
259,23,Erkek,4,10,1,Uzak,F,12,5.3,9,Ucuz,0,5.5
259,23,Erkek,4,10,1,Uzak,C,2,3.1,9,Ucuz,0,1.4
259,23,Erkek,4,10,1,Uzak,J,12,8.9,9,Pahalı,0,2.0
259,23,Erkek,4,10,1,Uzak,D,12,7.8,10,Orta,1,7.5
259,23,Erkek,4,10,1,Uzak,I,1,4.2,6,Orta,0,3.8
260,33,Kadın,1,9,10,Uzak,D,3,1.9,9,Ucuz,0,2.7
260,33,Kadın,1,9,10,Uzak,B,8,1.5,8,Ucuz,0,5.3
260,33,Kadın,1,9,10,Uzak,E,9,6.0,10,Orta,0,4.0
260,33,Kadın,1,9,10,Uzak,F,8,8.2,5,Ucuz,0,4.5
260,33,Kadın,1,9,10,Uzak,E,4,9.2,9,Ucuz,1,6.9
260,33,Kadın,1,9,10,Uzak,F,10,6.9,10,Orta,1,8.0
260,33,Kadın,1,9,10,Uzak,C,12,7.1,10,Pahalı,1,7.2
260,33,Kadın,1,9,10,Uzak,C,9,8.2,5,Orta,0,4.9
260,33,Kadın,1,9,10,Uzak,J,8,9.4,8,Pahalı,1,7.0
260,33,Kadın,1,9,10,Uzak,G,4,9.0,6,Orta,0,3.0
261,46,Kadın,4,9,6,Orta,E,1,8.6,6,Ucuz,0,1.5
261,46,Kadın,4,9,6,Orta,B,1,6.8,6,Orta,0,2.6
261,46,Kadın,4,9,6,Orta,B,3,8.5,10,Ucuz,0,4.6
261,46,Kadın,4,9,6,Orta,A,12,5.9,8,Orta,1,7.9
261,46,Kadın,4,9,6,Orta,C,2,3.1,9,Ucuz,1,8.6
261,46,Kadın,4,9,6,Orta,D,7,6.5,6,Orta,0,1.7
261,46,Kadın,4,9,6,Orta,I,1,4.2,6,Orta,1,6.7
261,46,Kadın,4,9,6,Orta,A,7,4.2,10,Ucuz,1,9.6
261,46,Kadın,4,9,6,Orta,B,7,7.0,8,Ucuz,0,2.5
261,46,Kadın,4,9,6,Orta,B,6,2.8,8,Ucuz,0,2.6
262,20,Erkek,3,6,1,Yakın,K,11,5.9,7,Orta,0,4.6
262,20,Erkek,3,6,1,Yakın,J,10,6.1,10,Pahalı,0,5.4
262,20,Erkek,3,6,1,Yakın,H,3,1.3,7,Pahalı,1,8.3
262,20,Erkek,3,6,1,Yakın,B,8,1.5,8,Ucuz,1,7.0
262,20,Erkek,3,6,1,Yakın,F,10,6.9,10,Orta,0,4.6
262,20,Erkek,3,6,1,Yakın,H,6,2.7,9,Ucuz,1,8.9
262,20,Erkek,3,6,1,Yakın,G,8,5.2,6,Orta,0,5.3
262,20,Erkek,3,6,1,Yakın,G,10,1.1,9,Orta,1,8.4
262,20,Erkek,3,6,1,Yakın,K,6,2.6,5,Orta,0,2.6
262,20,Erkek,3,6,1,Yakın,B,7,7.0,8,Ucuz,1,9.9
263,37,Kadın,1,4,9,Uzak,A,3,2.6,5,Ucuz,0,3.3
263,37,Kadın,1,4,9,Uzak,H,7,6.3,6,Orta,1,7.7
263,37,Kadın,1,4,9,Uzak,J,3,6.9,6,Pahalı,1,9.4
263,37,Kadın,1,4,9,Uzak,E,5,3.2,9,Orta,0,1.1
263,37,Kadın,1,4,9,Uzak,H,4,2.9,7,Ucuz,0,1.9
263,37,Kadın,1,4,9,Uzak,I,9,8.5,6,Orta,1,7.0
263,37,Kadın,1,4,9,Uzak,F,1,8.4,10,Pahalı,1,9.1
263,37,Kadın,1,4,9,Uzak,G,2,2.6,9,Ucuz,0,2.4
263,37,Kadın,1,4,9,Uzak,C,3,1.5,9,Pahalı,1,9.2
263,37,Kadın,1,4,9,Uzak,C,12,7.1,10,Pahalı,1,6.6
264,53,Kadın,2,7,2,Uzak,J,10,6.1,10,Pahalı,1,8.0
264,53,Kadın,2,7,2,Uzak,F,10,6.9,10,Orta,1,6.8
264,53,Kadın,2,7,2,Uzak,E,12,6.8,5,Ucuz,1,8.0
264,53,Kadın,2,7,2,Uzak,E,6,5.9,10,Pahalı,0,2.5
264,53,Kadın,2,7,2,Uzak,J,12,8.9,9,Pahalı,1,7.7
264,53,Kadın,2,7,2,Uzak,K,6,2.6,5,Orta,0,4.0
264,53,Kadın,2,7,2,Uzak,C,4,3.3,10,Ucuz,1,9.2
264,53,Kadın,2,7,2,Uzak,B,3,8.5,10,Ucuz,1,7.7
264,53,Kadın,2,7,2,Uzak,C,9,8.2,5,Orta,0,2.2
264,53,Kadın,2,7,2,Uzak,B,10,7.3,10,Pahalı,1,8.2
265,36,Kadın,1,1,1,Yakın,K,10,5.8,8,Pahalı,0,5.4
265,36,Kadın,1,1,1,Yakın,G,12,8.5,6,Ucuz,1,8.5
265,36,Kadın,1,1,1,Yakın,D,11,2.8,6,Pahalı,1,9.4
265,36,Kadın,1,1,1,Yakın,C,8,1.3,5,Pahalı,1,7.4
265,36,Kadın,1,1,1,Yakın,A,2,7.4,5,Orta,0,5.3
265,36,Kadın,1,1,1,Yakın,C,2,3.1,9,Ucuz,1,6.5
265,36,Kadın,1,1,1,Yakın,D,7,6.5,6,Orta,0,5.2
265,36,Kadın,1,1,1,Yakın,J,4,2.3,5,Orta,1,9.6
265,36,Kadın,1,1,1,Yakın,I,12,4.2,10,Pahalı,0,1.3
265,36,Kadın,1,1,1,Yakın,K,9,9.0,7,Pahalı,0,3.7
266,43,Kadın,2,4,7,Orta,F,6,5.5,6,Pahalı,1,9.3
266,43,Kadın,2,4,7,Orta,E,5,3.2,9,Orta,1,8.0
266,43,Kadın,2,4,7,Orta,A,9,9.5,6,Orta,1,8.2
266,43,Kadın,2,4,7,Orta,F,2,3.3,9,Orta,1,8.0
266,43,Kadın,2,4,7,Orta,J,1,4.4,6,Pahalı,1,9.5
266,43,Kadın,2,4,7,Orta,E,8,4.4,9,Ucuz,1,8.9
266,43,Kadın,2,4,7,Orta,C,12,7.1,10,Pahalı,0,3.3
266,43,Kadın,2,4,7,Orta,I,7,9.3,9,Ucuz,0,4.8
266,43,Kadın,2,4,7,Orta,B,8,1.5,8,Ucuz,0,4.6
266,43,Kadın,2,4,7,Orta,E,7,9.7,9,Orta,1,6.5
267,20,Kadın,2,5,6,Uzak,E,11,7.3,7,Ucuz,1,8.0
267,20,Kadın,2,5,6,Uzak,G,1,8.6,7,Ucuz,1,8.1
267,20,Kadın,2,5,6,Uzak,B,7,7.0,8,Ucuz,1,6.9
267,20,Kadın,2,5,6,Uzak,B,1,6.8,6,Orta,1,6.6
267,20,Kadın,2,5,6,Uzak,I,7,9.3,9,Ucuz,1,7.0
267,20,Kadın,2,5,6,Uzak,K,4,8.2,7,Ucuz,1,9.5
267,20,Kadın,2,5,6,Uzak,K,3,8.8,9,Ucuz,1,9.1
267,20,Kadın,2,5,6,Uzak,B,8,1.5,8,Ucuz,0,4.6
267,20,Kadın,2,5,6,Uzak,I,11,7.7,6,Ucuz,1,7.5
267,20,Kadın,2,5,6,Uzak,K,8,7.3,7,Orta,1,7.3
268,36,Erkek,3,8,6,Orta,J,12,8.9,9,Pahalı,0,1.1
268,36,Erkek,3,8,6,Orta,E,2,1.6,5,Ucuz,0,2.0
268,36,Erkek,3,8,6,Orta,I,2,3.0,7,Pahalı,0,4.5
268,36,Erkek,3,8,6,Orta,B,10,7.3,10,Pahalı,0,2.1
268,36,Erkek,3,8,6,Orta,K,5,6.5,5,Pahalı,0,1.5
268,36,Erkek,3,8,6,Orta,E,1,8.6,6,Ucuz,0,5.3
268,36,Erkek,3,8,6,Orta,H,11,9.2,6,Pahalı,0,3.8
268,36,Erkek,3,8,6,Orta,E,6,5.9,10,Pahalı,1,6.7
268,36,Erkek,3,8,6,Orta,H,9,6.6,10,Pahalı,0,1.3
268,36,Erkek,3,8,6,Orta,F,11,3.7,5,Orta,1,8.6
269,37,Kadın,4,2,5,Yakın,K,3,8.8,9,Ucuz,0,1.5
269,37,Kadın,4,2,5,Yakın,J,11,7.8,9,Pahalı,0,5.2
269,37,Kadın,4,2,5,Yakın,F,7,2.2,5,Pahalı,1,6.6
269,37,Kadın,4,2,5,Yakın,F,12,5.3,9,Ucuz,0,1.5
269,37,Kadın,4,2,5,Yakın,F,9,5.8,8,Ucuz,0,3.0
269,37,Kadın,4,2,5,Yakın,J,5,9.5,7,Pahalı,0,2.2
269,37,Kadın,4,2,5,Yakın,E,1,8.6,6,Ucuz,0,2.8
269,37,Kadın,4,2,5,Yakın,F,2,3.3,9,Orta,1,6.9
269,37,Kadın,4,2,5,Yakın,C,6,6.2,10,Orta,1,7.0
269,37,Kadın,4,2,5,Yakın,A,5,4.1,10,Orta,1,9.3
270,49,Erkek,4,5,4,Orta,F,2,3.3,9,Orta,1,9.1
270,49,Erkek,4,5,4,Orta,B,5,2.4,9,Pahalı,0,3.2
270,49,Erkek,4,5,4,Orta,G,7,6.5,10,Pahalı,0,1.8
270,49,Erkek,4,5,4,Orta,K,1,4.6,8,Orta,1,6.7
270,49,Erkek,4,5,4,Orta,G,2,2.6,9,Ucuz,0,2.4
270,49,Erkek,4,5,4,Orta,I,5,2.7,5,Pahalı,0,4.6
270,49,Erkek,4,5,4,Orta,C,9,8.2,5,Orta,1,8.0
270,49,Erkek,4,5,4,Orta,E,9,6.0,10,Orta,1,7.4
270,49,Erkek,4,5,4,Orta,K,4,8.2,7,Ucuz,0,1.1
270,49,Erkek,4,5,4,Orta,I,11,7.7,6,Ucuz,0,3.2
271,24,Erkek,0,6,4,Uzak,C,4,3.3,10,Ucuz,0,4.3
271,24,Erkek,0,6,4,Uzak,G,4,9.0,6,Orta,1,7.9
271,24,Erkek,0,6,4,Uzak,F,10,6.9,10,Orta,1,8.6
271,24,Erkek,0,6,4,Uzak,J,6,2.4,8,Pahalı,0,2.4
271,24,Erkek,0,6,4,Uzak,E,5,3.2,9,Orta,1,7.1
271,24,Erkek,0,6,4,Uzak,H,5,4.8,9,Pahalı,0,4.3
271,24,Erkek,0,6,4,Uzak,F,1,8.4,10,Pahalı,1,9.7
271,24,Erkek,0,6,4,Uzak,I,7,9.3,9,Ucuz,1,7.1
271,24,Erkek,0,6,4,Uzak,K,12,3.8,7,Ucuz,0,5.1
271,24,Erkek,0,6,4,Uzak,E,12,6.8,5,Ucuz,0,1.6
272,69,Kadın,3,5,3,Uzak,E,4,9.2,9,Ucuz,1,9.5
272,69,Kadın,3,5,3,Uzak,C,7,4.6,8,Orta,1,7.6
272,69,Kadın,3,5,3,Uzak,G,8,5.2,6,Orta,1,8.1
272,69,Kadın,3,5,3,Uzak,D,7,6.5,6,Orta,1,8.3
272,69,Kadın,3,5,3,Uzak,J,9,3.9,10,Orta,1,7.1
272,69,Kadın,3,5,3,Uzak,K,2,2.2,6,Pahalı,0,3.0
272,69,Kadın,3,5,3,Uzak,C,4,3.3,10,Ucuz,1,9.5
272,69,Kadın,3,5,3,Uzak,A,6,7.3,10,Pahalı,1,6.8
272,69,Kadın,3,5,3,Uzak,G,7,6.5,10,Pahalı,1,9.7
272,69,Kadın,3,5,3,Uzak,I,7,9.3,9,Ucuz,1,9.5
273,58,Kadın,0,9,10,Orta,K,12,3.8,7,Ucuz,0,5.4
273,58,Kadın,0,9,10,Orta,D,11,2.8,6,Pahalı,0,3.4
273,58,Kadın,0,9,10,Orta,H,11,9.2,6,Pahalı,0,1.4
273,58,Kadın,0,9,10,Orta,E,4,9.2,9,Ucuz,0,2.7
273,58,Kadın,0,9,10,Orta,J,3,6.9,6,Pahalı,0,4.8
273,58,Kadın,0,9,10,Orta,G,3,6.9,5,Orta,0,2.8
273,58,Kadın,0,9,10,Orta,G,10,1.1,9,Orta,0,3.1
273,58,Kadın,0,9,10,Orta,H,1,8.2,7,Pahalı,0,2.9
273,58,Kadın,0,9,10,Orta,K,1,4.6,8,Orta,0,2.1
273,58,Kadın,0,9,10,Orta,D,5,1.9,10,Ucuz,0,1.3
274,50,Kadın,3,10,8,Orta,B,2,4.2,7,Orta,0,4.8
274,50,Kadın,3,10,8,Orta,B,10,7.3,10,Pahalı,1,7.2
274,50,Kadın,3,10,8,Orta,G,11,4.7,6,Orta,0,2.4
274,50,Kadın,3,10,8,Orta,C,9,8.2,5,Orta,0,3.3
274,50,Kadın,3,10,8,Orta,E,12,6.8,5,Ucuz,0,3.6
274,50,Kadın,3,10,8,Orta,F,2,3.3,9,Orta,0,1.9
274,50,Kadın,3,10,8,Orta,F,12,5.3,9,Ucuz,0,2.0
274,50,Kadın,3,10,8,Orta,D,8,5.1,8,Pahalı,1,9.2
274,50,Kadın,3,10,8,Orta,H,2,8.9,9,Orta,0,4.3
274,50,Kadın,3,10,8,Orta,G,4,9.0,6,Orta,0,4.8
275,57,Erkek,1,1,7,Yakın,G,3,6.9,5,Orta,1,8.9
275,57,Erkek,1,1,7,Yakın,D,9,2.0,5,Orta,1,6.6
275,57,Erkek,1,1,7,Yakın,B,6,2.8,8,Ucuz,1,7.0
275,57,Erkek,1,1,7,Yakın,D,4,3.5,7,Ucuz,0,1.2
275,57,Erkek,1,1,7,Yakın,E,2,1.6,5,Ucuz,1,9.9
275,57,Erkek,1,1,7,Yakın,C,9,8.2,5,Orta,1,8.2
275,57,Erkek,1,1,7,Yakın,D,10,4.9,5,Orta,1,8.1
275,57,Erkek,1,1,7,Yakın,D,1,7.4,9,Orta,1,9.8
275,57,Erkek,1,1,7,Yakın,G,5,6.6,8,Ucuz,0,3.3
275,57,Erkek,1,1,7,Yakın,K,3,8.8,9,Ucuz,0,3.3
276,56,Kadın,4,3,9,Uzak,B,10,7.3,10,Pahalı,1,8.9
276,56,Kadın,4,3,9,Uzak,I,6,8.9,8,Ucuz,1,8.1
276,56,Kadın,4,3,9,Uzak,G,8,5.2,6,Orta,0,3.5
276,56,Kadın,4,3,9,Uzak,C,11,1.9,6,Orta,0,5.2
276,56,Kadın,4,3,9,Uzak,E,11,7.3,7,Ucuz,1,8.4
276,56,Kadın,4,3,9,Uzak,A,2,7.4,5,Orta,1,7.6
276,56,Kadın,4,3,9,Uzak,C,4,3.3,10,Ucuz,0,2.0
276,56,Kadın,4,3,9,Uzak,D,8,5.1,8,Pahalı,1,9.6
276,56,Kadın,4,3,9,Uzak,J,12,8.9,9,Pahalı,1,10.0
276,56,Kadın,4,3,9,Uzak,C,8,1.3,5,Pahalı,1,7.4
277,35,Erkek,5,2,1,Yakın,G,5,6.6,8,Ucuz,1,9.0
277,35,Erkek,5,2,1,Yakın,I,5,2.7,5,Pahalı,1,6.8
277,35,Erkek,5,2,1,Yakın,E,7,9.7,9,Orta,0,3.2
277,35,Erkek,5,2,1,Yakın,G,7,6.5,10,Pahalı,0,3.2
277,35,Erkek,5,2,1,Yakın,K,6,2.6,5,Orta,1,8.7
277,35,Erkek,5,2,1,Yakın,K,1,4.6,8,Orta,0,2.4
277,35,Erkek,5,2,1,Yakın,H,8,5.3,9,Pahalı,0,2.2
277,35,Erkek,5,2,1,Yakın,A,6,7.3,10,Pahalı,0,3.2
277,35,Erkek,5,2,1,Yakın,B,3,8.5,10,Ucuz,1,8.8
277,35,Erkek,5,2,1,Yakın,G,9,6.4,6,Ucuz,1,6.7
278,57,Kadın,1,3,7,Uzak,B,3,8.5,10,Ucuz,1,8.2
278,57,Kadın,1,3,7,Uzak,A,9,9.5,6,Orta,1,8.7
278,57,Kadın,1,3,7,Uzak,I,11,7.7,6,Ucuz,1,6.5
278,57,Kadın,1,3,7,Uzak,B,2,4.2,7,Orta,1,9.2
278,57,Kadın,1,3,7,Uzak,H,8,5.3,9,Pahalı,0,5.3
278,57,Kadın,1,3,7,Uzak,B,1,6.8,6,Orta,1,8.8
278,57,Kadın,1,3,7,Uzak,I,4,7.9,5,Ucuz,1,9.5
278,57,Kadın,1,3,7,Uzak,K,10,5.8,8,Pahalı,0,3.2
